#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         660    -5.54141    -5.55502   0.0134856
         661    -5.54121      -5.555   0.0134652
         662    -5.54092    -5.55498   0.0134449
         663    -5.54068    -5.55496   0.0134246
         664    -5.54139    -5.55494   0.0134044
         665    -5.54122    -5.55492   0.0133843
         666    -5.54138     -5.5549   0.0133642
         667    -5.54169    -5.55488   0.0133442
         668      -5.542    -5.55486   0.0133242
         669    -5.54198    -5.55484   0.0133043
         670    -5.54193    -5.55482   0.0132845
         671    -5.54169     -5.5548   0.0132647
         672     -5.5417    -5.55478    0.013245
         673    -5.54179    -5.55476   0.0132253
         674    -5.54197    -5.55474   0.0132057
         675    -5.54118    -5.55472   0.0131861
         676    -5.54061     -5.5547   0.0131666
         677    -5.53998    -5.55468   0.0131472
         678    -5.53989    -5.55466   0.0131278
         679    -5.53958    -5.55464   0.0131085
         680    -5.53876    -5.55461   0.0130893
         681    -5.53864    -5.55459   0.0130701
         682    -5.53759    -5.55456   0.0130509
         683    -5.53726    -5.55454   0.0130318
         684    -5.53662    -5.55451   0.0130128
         685    -5.53582    -5.55449   0.0129939
         686    -5.53519    -5.55446   0.0129749
         687    -5.53444    -5.55443   0.0129561
         688    -5.53419     -5.5544   0.0129373
         689    -5.53384    -5.55437   0.0129186
         690    -5.53417    -5.55434   0.0128999
         691    -5.53399    -5.55431   0.0128812
         692     -5.5339    -5.55428   0.0128626
         693    -5.53362    -5.55425   0.0128441
         694    -5.53361    -5.55422   0.0128256
         695    -5.53358    -5.55419   0.0128072
         696    -5.53353    -5.55416   0.0127889
         697    -5.53378    -5.55413   0.0127705
         698    -5.53447     -5.5541   0.0127523
         699    -5.53471    -5.55408   0.0127341
         700    -5.53525    -5.55405   0.0127159
         701    -5.53593    -5.55402   0.0126978
         702    -5.53675      -5.554   0.0126797
         703      -5.538    -5.55398   0.0126617
         704    -5.53967    -5.55396   0.0126437
         705    -5.54146    -5.55394   0.0126258
         706    -5.54273    -5.55392   0.0126079
         707    -5.54484    -5.55391   0.0125901
         708    -5.54672     -5.5539   0.0125723
         709    -5.54849    -5.55389   0.0125546
         710    -5.54982    -5.55389   0.0125369
         711    -5.55177    -5.55388   0.0125193
         712    -5.55354    -5.55388   0.0125017
         713    -5.55498    -5.55388   0.0124842
         714    -5.55696    -5.55389   0.0124667
         715     -5.5584    -5.55389   0.0124493
         716    -5.56004     -5.5539   0.0124319
         717    -5.56171    -5.55391   0.0124145
         718    -5.56293    -5.55393   0.0123973
         719    -5.56398    -5.55394     0.01238
         720    -5.56547    -5.55396   0.0123628
         721    -5.56616    -5.55397   0.0123457
         722    -5.56649    -5.55399   0.0123286
         723    -5.56707    -5.55401   0.0123116
         724    -5.56727    -5.55403   0.0122946
         725     -5.5671    -5.55405   0.0122776
         726    -5.56685    -5.55406   0.0122607
         727    -5.56622    -5.55408   0.0122439
         728    -5.56552     -5.5541   0.0122271
         729    -5.56461    -5.55411   0.0122103
         730    -5.56332    -5.55412   0.0121936
         731    -5.56199    -5.55413   0.0121769
         732    -5.55985    -5.55414   0.0121603
         733    -5.55829    -5.55415   0.0121437
         734    -5.55626    -5.55415   0.0121272
         735    -5.55424    -5.55415   0.0121107
         736    -5.55223    -5.55415   0.0120942
         737     -5.5495    -5.55414   0.0120778
         738    -5.54683    -5.55413   0.0120614
         739    -5.54455    -5.55412   0.0120451
         740    -5.54191     -5.5541   0.0120289
         741     -5.5394    -5.55408   0.0120126
         742    -5.53689    -5.55406   0.0119965
         743    -5.53454    -5.55403   0.0119804
         744     -5.5318      -5.554   0.0119643
         745    -5.52912    -5.55397   0.0119483
         746    -5.52654    -5.55393   0.0119323
         747    -5.52423    -5.55389   0.0119164
         748    -5.52206    -5.55385   0.0119006
         749     -5.5202     -5.5538   0.0118847
         750    -5.51852    -5.55376    0.011869
         751    -5.51704    -5.55371   0.0118533
         752    -5.51563    -5.55366   0.0118376
         753    -5.51429    -5.55361    0.011822
         754    -5.51379    -5.55355   0.0118065
         755    -5.51324     -5.5535    0.011791
         756    -5.51277    -5.55345   0.0117755
         757    -5.51271    -5.55339     0.01176
         758    -5.51288    -5.55334   0.0117447
         759    -5.51358    -5.55329   0.0117293
         760     -5.5139    -5.55323    0.011714
         761    -5.51396    -5.55318   0.0116987
         762     -5.5151    -5.55313   0.0116835
         763    -5.51686    -5.55309   0.0116682
         764    -5.51769    -5.55304   0.0116531
         765    -5.51848    -5.55299   0.0116379
         766    -5.51951    -5.55295   0.0116228
         767    -5.52089    -5.55291   0.0116077
         768     -5.5226    -5.55287   0.0115927
         769     -5.5237    -5.55283   0.0115777
         770    -5.52478    -5.55279   0.0115627
         771    -5.52582    -5.55276   0.0115477
         772     -5.5274    -5.55273   0.0115328
         773    -5.52799    -5.55269    0.011518
         774    -5.52954    -5.55266   0.0115031
         775    -5.53053    -5.55264   0.0114883
         776    -5.53124    -5.55261   0.0114735
         777    -5.53184    -5.55258   0.0114588
         778    -5.53215    -5.55256   0.0114441
         779     -5.5334    -5.55253   0.0114294
         780    -5.53421    -5.55251   0.0114148
         781     -5.5343    -5.55248   0.0114002
         782    -5.53441    -5.55246   0.0113857
         783    -5.53456    -5.55244   0.0113711
         784    -5.53415    -5.55241   0.0113567
         785    -5.53364    -5.55239   0.0113422
         786    -5.53364    -5.55237   0.0113278
         787    -5.53295    -5.55234   0.0113134
         788     -5.5322    -5.55232   0.0112991
         789    -5.53139    -5.55229   0.0112848
         790    -5.53068    -5.55226   0.0112706
         791    -5.52979    -5.55223   0.0112564
         792    -5.52949    -5.55221   0.0112422
         793    -5.52902    -5.55218    0.011228
         794    -5.52871    -5.55215   0.0112139
         795    -5.52796    -5.55212   0.0111999
         796    -5.52665    -5.55208   0.0111859
         797    -5.52629    -5.55205   0.0111719
         798      -5.526    -5.55202   0.0111579
         799    -5.52547    -5.55199    0.011144
         800    -5.52517    -5.55195   0.0111301
         801    -5.52512    -5.55192   0.0111163
         802    -5.52533    -5.55189   0.0111025
         803     -5.5252    -5.55185   0.0110887
         804    -5.52503    -5.55182   0.0110749
         805      -5.525    -5.55179   0.0110612
         806    -5.52539    -5.55175   0.0110476
         807    -5.52622    -5.55172   0.0110339
         808    -5.52672    -5.55169   0.0110203
         809     -5.5275    -5.55166   0.0110067
         810    -5.52871    -5.55163   0.0109932
         811    -5.52943    -5.55161   0.0109797
         812    -5.53041    -5.55158   0.0109662
         813    -5.53118    -5.55155   0.0109527
         814    -5.53279    -5.55153   0.0109393
         815    -5.53433    -5.55151   0.0109259
         816    -5.53547    -5.55149   0.0109125
         817    -5.53726    -5.55147   0.0108992
         818    -5.53833    -5.55146   0.0108858
         819    -5.53987    -5.55144   0.0108726
         820    -5.54157    -5.55143   0.0108593
         821    -5.54326    -5.55142   0.0108461
         822    -5.54463    -5.55141   0.0108329
         823    -5.54613    -5.55141   0.0108197
         824     -5.5479     -5.5514   0.0108066
         825    -5.54917     -5.5514   0.0107935
         826    -5.55055     -5.5514   0.0107804
         827    -5.55172     -5.5514   0.0107674
         828    -5.55315     -5.5514   0.0107544
         829    -5.55436     -5.5514   0.0107414
         830    -5.55553    -5.55141   0.0107285
         831     -5.5571    -5.55142   0.0107156
         832    -5.55817    -5.55142   0.0107027
         833    -5.55905    -5.55143   0.0106899
         834    -5.56019    -5.55144    0.010677
         835    -5.56115    -5.55146   0.0106643
         836    -5.56268    -5.55147   0.0106515
         837    -5.56421    -5.55148   0.0106388
         838    -5.56527     -5.5515   0.0106261
         839    -5.56662    -5.55152   0.0106135
         840    -5.56738    -5.55154   0.0106008
         841    -5.56844    -5.55156   0.0105883
         842    -5.56892    -5.55158   0.0105757
         843    -5.56941     -5.5516   0.0105632
         844    -5.57007    -5.55162   0.0105507
         845    -5.57106    -5.55164   0.0105382
         846    -5.57178    -5.55167   0.0105258
         847    -5.57283    -5.55169   0.0105134
         848    -5.57361    -5.55172    0.010501
         849    -5.57442    -5.55175   0.0104887
         850    -5.57557    -5.55177   0.0104764
         851     -5.5769     -5.5518   0.0104641
         852    -5.57767    -5.55183   0.0104519
         853    -5.57831    -5.55186   0.0104397
         854    -5.58019     -5.5519   0.0104275
         855    -5.58075    -5.55193   0.0104154
         856    -5.58194    -5.55197   0.0104033
         857     -5.5836      -5.552   0.0103912
         858    -5.58499    -5.55204   0.0103792
         859    -5.58729    -5.55208   0.0103671
         860     -5.5887    -5.55213   0.0103552
         861    -5.59026    -5.55217   0.0103433
         862    -5.59168    -5.55222   0.0103314
         863    -5.59293    -5.55226   0.0103195
         864    -5.59433    -5.55231   0.0103077
         865     -5.5954    -5.55236   0.0102959
         866    -5.59674    -5.55241   0.0102841
         867     -5.5982    -5.55247   0.0102724
         868    -5.59945    -5.55252   0.0102607
         869     -5.6005    -5.55257    0.010249
         870    -5.60178    -5.55263   0.0102374
         871    -5.60314    -5.55269   0.0102258
         872     -5.6038    -5.55275   0.0102143
         873    -5.60436    -5.55281   0.0102027
         874    -5.60497    -5.55287   0.0101912
         875    -5.60561    -5.55293   0.0101798
         876    -5.60627    -5.55299   0.0101683
         877    -5.60648    -5.55305   0.0101569
         878     -5.6067    -5.55311   0.0101455
         879    -5.60645    -5.55317   0.0101342
         880    -5.60634    -5.55323   0.0101228
         881    -5.60636    -5.55329   0.0101115
         882     -5.6062    -5.55335   0.0101002
         883     -5.6051    -5.55341    0.010089
         884    -5.60351    -5.55347   0.0100777
         885    -5.60203    -5.55352   0.0100665
         886     -5.6005    -5.55357   0.0100552
         887    -5.59907    -5.55363    0.010044
         888    -5.59745    -5.55367   0.0100329
         889    -5.59562    -5.55372   0.0100217
         890     -5.5933    -5.55377   0.0100105
         891    -5.59123    -5.55381  0.00999937
         892    -5.58881    -5.55385  0.00998823
         893     -5.5865    -5.55388  0.00997712
         894     -5.5837    -5.55392  0.00996601
         895      -5.581    -5.55395  0.00995492
         896    -5.57827    -5.55398  0.00994385
         897     -5.5749      -5.554  0.00993279
         898    -5.57104    -5.55402  0.00992175
         899    -5.56745    -5.55403  0.00991072
         900    -5.56382    -5.55404  0.00989972
         901    -5.55985    -5.55405  0.00988873
         902    -5.55509    -5.55405  0.00987777
         903    -5.55059    -5.55405  0.00986683
         904    -5.54574    -5.55404  0.00985592
         905    -5.54099    -5.55402  0.00984504
         906    -5.53559      -5.554   0.0098342
         907    -5.53013    -5.55398  0.00982339
         908     -5.5246    -5.55394  0.00981262
         909    -5.51914    -5.55391   0.0098019
         910      -5.513    -5.55386  0.00979123
         911    -5.50692    -5.55381  0.00978062
         912    -5.50059    -5.55375  0.00977007
         913    -5.49384    -5.55369  0.00975959
         914    -5.48667    -5.55361  0.00974919
         915    -5.47967    -5.55353  0.00973887
         916    -5.47224    -5.55344  0.00972864
         917    -5.46451    -5.55335  0.00971851
         918    -5.45633    -5.55324   0.0097085
         919    -5.44754    -5.55313  0.00969862
