#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3679    -3.79959    -3.79699 8.43219e-05
        3680    -3.79963    -3.79699  8.4302e-05
        3681    -3.80011    -3.79699 8.42834e-05
        3682    -3.80043    -3.79699 8.42657e-05
        3683    -3.80059    -3.79699 8.42484e-05
        3684    -3.80088      -3.797 8.42321e-05
        3685    -3.80084      -3.797 8.42158e-05
        3686     -3.8014      -3.797 8.42014e-05
        3687    -3.80163      -3.797 8.41879e-05
        3688    -3.80168      -3.797 8.41747e-05
        3689    -3.80187      -3.797 8.41622e-05
        3690    -3.80158      -3.797 8.41485e-05
        3691    -3.80157      -3.797 8.41348e-05
        3692    -3.80168      -3.797 8.41216e-05
        3693    -3.80147    -3.79701 8.41075e-05
        3694    -3.80169    -3.79701 8.40943e-05
        3695    -3.80114    -3.79701  8.4079e-05
        3696    -3.80162    -3.79701 8.40655e-05
        3697    -3.80163    -3.79701  8.4052e-05
        3698    -3.80176    -3.79701 8.40391e-05
        3699    -3.80158    -3.79701 8.40255e-05
        3700    -3.80123    -3.79701 8.40105e-05
        3701    -3.80191    -3.79702 8.39982e-05
        3702    -3.80168    -3.79702 8.39849e-05
        3703    -3.80143    -3.79702 8.39707e-05
        3704    -3.80161    -3.79702 8.39572e-05
        3705    -3.80118    -3.79702  8.3942e-05
        3706    -3.80104    -3.79702 8.39264e-05
        3707    -3.80149    -3.79702 8.39124e-05
        3708    -3.80192    -3.79702 8.39001e-05
        3709     -3.8025    -3.79703 8.38905e-05
        3710    -3.80217    -3.79703 8.38794e-05
        3711    -3.80182    -3.79703 8.38667e-05
        3712     -3.8013    -3.79703  8.3852e-05
        3713    -3.80124    -3.79703 8.38371e-05
        3714    -3.80101    -3.79703 8.38214e-05
        3715    -3.80093    -3.79703 8.38054e-05
        3716    -3.80024    -3.79703 8.37873e-05
        3717    -3.79985    -3.79703 8.37681e-05
        3718     -3.7999    -3.79704 8.37492e-05
        3719    -3.79935    -3.79704  8.3729e-05
        3720    -3.79864    -3.79704 8.37076e-05
        3721    -3.79854    -3.79704  8.3686e-05
        3722    -3.79829    -3.79704 8.36642e-05
        3723    -3.79789    -3.79704 8.36421e-05
        3724    -3.79719    -3.79704 8.36196e-05
        3725    -3.79635    -3.79704 8.35974e-05
        3726    -3.79642    -3.79704 8.35751e-05
        3727     -3.7959    -3.79704 8.35532e-05
        3728    -3.79554    -3.79704 8.35318e-05
        3729    -3.79535    -3.79704 8.35106e-05
        3730    -3.79548    -3.79704 8.34893e-05
        3731    -3.79548    -3.79704 8.34679e-05
        3732    -3.79565    -3.79703 8.34464e-05
        3733     -3.7957    -3.79703 8.34248e-05
        3734    -3.79486    -3.79703 8.34045e-05
        3735    -3.79466    -3.79703 8.33846e-05
        3736    -3.79464    -3.79703 8.33647e-05
        3737     -3.7945    -3.79703 8.33451e-05
        3738    -3.79364    -3.79703 8.33278e-05
        3739    -3.79357    -3.79703 8.33106e-05
        3740    -3.79383    -3.79703 8.32928e-05
        3741    -3.79441    -3.79703 8.32734e-05
        3742    -3.79473    -3.79703 8.32534e-05
        3743    -3.79507    -3.79703 8.32329e-05
        3744    -3.79558    -3.79703 8.32115e-05
        3745    -3.79596    -3.79703 8.31898e-05
        3746    -3.79651    -3.79703 8.31677e-05
        3747    -3.79738    -3.79703 8.31456e-05
        3748    -3.79765    -3.79703 8.31235e-05
        3749    -3.79837    -3.79703 8.31021e-05
        3750    -3.79849    -3.79703 8.30809e-05
        3751    -3.79846    -3.79703 8.30596e-05
        3752    -3.79841    -3.79703 8.30383e-05
        3753    -3.79865    -3.79703 8.30173e-05
        3754    -3.79903    -3.79703 8.29969e-05
        3755    -3.79909    -3.79703 8.29766e-05
        3756    -3.79943    -3.79703  8.2957e-05
        3757    -3.79991    -3.79703 8.29385e-05
        3758     -3.7999    -3.79703 8.29199e-05
        3759    -3.80048    -3.79703 8.29029e-05
        3760    -3.80073    -3.79703 8.28867e-05
        3761    -3.80051    -3.79703 8.28698e-05
        3762    -3.80042    -3.79704 8.28527e-05
        3763    -3.80045    -3.79704 8.28356e-05
        3764    -3.80047    -3.79704 8.28187e-05
        3765    -3.80108    -3.79704 8.28036e-05
        3766    -3.80107    -3.79704 8.27885e-05
        3767    -3.80105    -3.79704 8.27734e-05
        3768    -3.80146    -3.79704 8.27597e-05
        3769    -3.80112    -3.79704 8.27449e-05
        3770    -3.80123    -3.79704 8.27304e-05
        3771    -3.80087    -3.79705 8.27146e-05
        3772    -3.80066    -3.79705 8.26983e-05
        3773     -3.8006    -3.79705 8.26817e-05
        3774    -3.80085    -3.79705  8.2666e-05
        3775     -3.8008    -3.79705   8.265e-05
        3776     -3.8009    -3.79705 8.26344e-05
        3777     -3.8007    -3.79705 8.26182e-05
        3778     -3.8008    -3.79705 8.26023e-05
        3779    -3.80001    -3.79705 8.25841e-05
        3780    -3.80042    -3.79705 8.25671e-05
        3781    -3.80039    -3.79705   8.255e-05
        3782    -3.80052    -3.79706 8.25332e-05
        3783    -3.80004    -3.79706 8.25152e-05
        3784    -3.80002    -3.79706 8.24971e-05
        3785    -3.79986    -3.79706 8.24786e-05
        3786    -3.79954    -3.79706 8.24595e-05
        3787    -3.79938    -3.79706   8.244e-05
        3788    -3.79952    -3.79706 8.24208e-05
        3789    -3.79951    -3.79706 8.24015e-05
        3790    -3.79951    -3.79706 8.23823e-05
        3791     -3.7995    -3.79706 8.23631e-05
        3792    -3.79904    -3.79706 8.23431e-05
        3793    -3.79889    -3.79706 8.23228e-05
        3794    -3.79934    -3.79706 8.23033e-05
        3795    -3.79904    -3.79706 8.22832e-05
        3796    -3.79889    -3.79706  8.2263e-05
        3797    -3.79874    -3.79706 8.22425e-05
        3798     -3.7986    -3.79707 8.22218e-05
        3799    -3.79845    -3.79707  8.2201e-05
        3800    -3.79892    -3.79707 8.21808e-05
        3801    -3.79907    -3.79707 8.21609e-05
        3802    -3.79908    -3.79707  8.2141e-05
        3803    -3.79909    -3.79707 8.21211e-05
        3804     -3.7991    -3.79707 8.21013e-05
        3805    -3.79927    -3.79707 8.20817e-05
        3806    -3.79897    -3.79707 8.20617e-05
        3807    -3.79928    -3.79707 8.20422e-05
        3808    -3.79913    -3.79707 8.20224e-05
        3809    -3.79912    -3.79707 8.20026e-05
        3810    -3.79927    -3.79707 8.19831e-05
        3811    -3.79955    -3.79707 8.19642e-05
        3812    -3.79892    -3.79707 8.19442e-05
        3813    -3.79919    -3.79707 8.19246e-05
        3814      -3.799    -3.79707 8.19046e-05
        3815    -3.79925    -3.79707 8.18852e-05
        3816    -3.79903    -3.79707 8.18653e-05
        3817    -3.79926    -3.79708 8.18459e-05
        3818    -3.79917    -3.79708 8.18262e-05
        3819    -3.79937    -3.79708  8.1807e-05
        3820    -3.79985    -3.79708 8.17888e-05
        3821    -3.79972    -3.79708 8.17704e-05
        3822    -3.79958    -3.79708 8.17516e-05
        3823    -3.79927    -3.79708 8.17322e-05
        3824    -3.79865    -3.79708 8.17119e-05
        3825    -3.79832    -3.79708 8.16912e-05
        3826    -3.79828    -3.79708 8.16704e-05
        3827    -3.79808    -3.79708 8.16495e-05
        3828    -3.79848    -3.79708  8.1629e-05
        3829    -3.79811    -3.79708 8.16081e-05
        3830    -3.79804    -3.79708 8.15872e-05
        3831    -3.79751    -3.79708 8.15659e-05
        3832    -3.79804    -3.79708  8.1545e-05
        3833    -3.79781    -3.79708  8.1524e-05
        3834    -3.79773    -3.79708 8.15029e-05
        3835     -3.7975    -3.79708 8.14817e-05
        3836    -3.79774    -3.79708 8.14607e-05
        3837    -3.79767    -3.79708 8.14396e-05
        3838    -3.79762    -3.79708 8.14185e-05
        3839    -3.79772    -3.79708 8.13974e-05
        3840    -3.79709    -3.79708 8.13762e-05
        3841    -3.79693    -3.79708 8.13551e-05
        3842    -3.79679    -3.79708 8.13339e-05
        3843    -3.79666    -3.79708 8.13128e-05
        3844    -3.79641    -3.79708 8.12919e-05
        3845    -3.79664    -3.79708 8.12708e-05
        3846    -3.79644    -3.79708 8.12498e-05
        3847    -3.79688    -3.79708 8.12287e-05
        3848    -3.79719    -3.79708 8.12076e-05
        3849    -3.79677    -3.79708 8.11866e-05
        3850    -3.79669    -3.79708 8.11656e-05
        3851    -3.79632    -3.79708 8.11447e-05
        3852    -3.79643    -3.79708 8.11238e-05
        3853    -3.79657    -3.79708 8.11029e-05
        3854    -3.79702    -3.79708 8.10818e-05
        3855    -3.79704    -3.79708 8.10608e-05
        3856    -3.79736    -3.79708 8.10398e-05
        3857    -3.79724    -3.79708 8.10188e-05
        3858    -3.79727    -3.79708 8.09978e-05
        3859    -3.79714    -3.79708 8.09768e-05
        3860    -3.79732    -3.79708 8.09559e-05
        3861    -3.79778    -3.79708 8.09351e-05
        3862    -3.79747    -3.79708 8.09142e-05
        3863    -3.79775    -3.79708 8.08935e-05
        3864    -3.79786    -3.79708 8.08728e-05
        3865     -3.7978    -3.79708 8.08521e-05
        3866    -3.79802    -3.79708 8.08315e-05
        3867    -3.79792    -3.79708 8.08109e-05
        3868    -3.79765    -3.79708 8.07901e-05
        3869    -3.79767    -3.79708 8.07694e-05
        3870    -3.79752    -3.79708 8.07486e-05
        3871    -3.79706    -3.79708 8.07278e-05
        3872    -3.79645    -3.79708 8.07071e-05
        3873    -3.79612    -3.79708 8.06866e-05
        3874    -3.79595    -3.79708 8.06663e-05
        3875    -3.79608    -3.79708 8.06459e-05
        3876    -3.79607    -3.79708 8.06255e-05
        3877    -3.79606    -3.79708 8.06052e-05
        3878    -3.79622    -3.79708 8.05847e-05
        3879    -3.79639    -3.79708 8.05641e-05
        3880    -3.79627    -3.79708 8.05436e-05
        3881    -3.79587    -3.79708 8.05235e-05
        3882    -3.79549    -3.79708 8.05038e-05
        3883    -3.79588    -3.79708 8.04836e-05
        3884    -3.79599    -3.79708 8.04634e-05
        3885    -3.79551    -3.79708 8.04437e-05
        3886    -3.79581    -3.79708 8.04237e-05
        3887    -3.79628    -3.79708 8.04032e-05
        3888    -3.79677    -3.79708 8.03826e-05
        3889    -3.79758    -3.79708  8.0362e-05
        3890    -3.79811    -3.79708 8.03418e-05
        3891     -3.7982    -3.79708 8.03217e-05
        3892     -3.7989    -3.79708 8.03024e-05
        3893    -3.79932    -3.79708 8.02838e-05
        3894    -3.80021    -3.79708 8.02672e-05
        3895    -3.80019    -3.79708 8.02506e-05
        3896    -3.80034    -3.79708 8.02344e-05
        3897    -3.80064    -3.79708  8.0219e-05
        3898     -3.8014    -3.79708  8.0206e-05
        3899    -3.80171    -3.79709 8.01942e-05
        3900    -3.80172    -3.79709 8.01824e-05
        3901    -3.80188    -3.79709 8.01713e-05
        3902    -3.80218    -3.79709 8.01614e-05
        3903    -3.80218    -3.79709 8.01515e-05
        3904    -3.80248    -3.79709 8.01428e-05
        3905    -3.80262    -3.79709 8.01348e-05
        3906    -3.80259     -3.7971 8.01266e-05
        3907    -3.80256     -3.7971 8.01183e-05
        3908    -3.80296     -3.7971 8.01118e-05
        3909    -3.80305     -3.7971 8.01058e-05
        3910    -3.80252     -3.7971 8.00973e-05
        3911    -3.80243     -3.7971 8.00884e-05
        3912    -3.80232     -3.7971  8.0079e-05
        3913    -3.80264    -3.79711 8.00711e-05
        3914     -3.8031    -3.79711 8.00653e-05
        3915    -3.80354    -3.79711 8.00617e-05
        3916    -3.80336    -3.79711 8.00571e-05
        3917    -3.80346    -3.79711 8.00531e-05
        3918     -3.8037    -3.79711 8.00503e-05
        3919    -3.80392    -3.79712 8.00487e-05
        3920    -3.80412    -3.79712 8.00483e-05
        3921    -3.80401    -3.79712 8.00472e-05
        3922    -3.80418    -3.79712  8.0047e-05
        3923    -3.80418    -3.79712 8.00468e-05
        3924    -3.80386    -3.79712 8.00448e-05
        3925    -3.80383    -3.79713 8.00426e-05
        3926    -3.80394    -3.79713 8.00411e-05
        3927    -3.80373    -3.79713 8.00383e-05
        3928    -3.80304    -3.79713 8.00321e-05
        3929    -3.80295    -3.79713 8.00254e-05
        3930    -3.80283    -3.79713 8.00182e-05
        3931      -3.803    -3.79713 8.00118e-05
        3932     -3.8027    -3.79714 8.00039e-05
        3933    -3.80252    -3.79714 7.99953e-05
        3934    -3.80233    -3.79714 7.99859e-05
        3935    -3.80166    -3.79714 7.99738e-05
        3936    -3.80143    -3.79714 7.99609e-05
        3937    -3.80102    -3.79714 7.99467e-05
        3938    -3.80119    -3.79714  7.9933e-05
        3939    -3.80089    -3.79714 7.99184e-05
        3940    -3.80027    -3.79715  7.9902e-05
        3941    -3.80023    -3.79715 7.98856e-05
        3942    -3.79971    -3.79715 7.98679e-05
        3943    -3.79962    -3.79715 7.98502e-05
        3944    -3.79921    -3.79715 7.98316e-05
        3945    -3.79908    -3.79715 7.98129e-05
        3946    -3.79939    -3.79715 7.97947e-05
        3947    -3.79846    -3.79715 7.97752e-05
        3948    -3.79767    -3.79715 7.97551e-05
        3949    -3.79732    -3.79715 7.97349e-05
        3950    -3.79681    -3.79715 7.97147e-05
        3951    -3.79643    -3.79715 7.96948e-05
        3952     -3.7959    -3.79715 7.96752e-05
        3953    -3.79552    -3.79715 7.96561e-05
        3954    -3.79513    -3.79715 7.96376e-05
        3955    -3.79428    -3.79715 7.96208e-05
        3956    -3.79374    -3.79715 7.96053e-05
        3957    -3.79306    -3.79715 7.95919e-05
        3958    -3.79269    -3.79714 7.95797e-05
        3959    -3.79234    -3.79714 7.95689e-05
        3960    -3.79201    -3.79714 7.95594e-05
        3961      -3.792    -3.79714 7.95499e-05
        3962    -3.79232    -3.79714 7.95391e-05
        3963    -3.79208    -3.79714 7.95293e-05
        3964    -3.79233    -3.79714 7.95184e-05
        3965    -3.79157    -3.79714 7.95108e-05
        3966    -3.79116    -3.79713  7.9505e-05
        3967     -3.7911    -3.79713 7.94995e-05
        3968    -3.79081    -3.79713 7.94954e-05
        3969    -3.79104    -3.79713 7.94902e-05
        3970    -3.79088    -3.79713 7.94858e-05
        3971    -3.79035    -3.79713 7.94841e-05
        3972    -3.79065    -3.79712 7.94808e-05
        3973    -3.79027    -3.79712 7.94795e-05
        3974    -3.79041    -3.79712 7.94775e-05
        3975    -3.79078    -3.79712 7.94735e-05
        3976    -3.79107    -3.79712 7.94681e-05
        3977    -3.79171    -3.79712 7.94597e-05
        3978    -3.79209    -3.79711 7.94498e-05
        3979    -3.79266    -3.79711 7.94377e-05
        3980     -3.7928    -3.79711 7.94251e-05
        3981     -3.7934    -3.79711 7.94107e-05
        3982    -3.79325    -3.79711 7.93966e-05
        3983    -3.79353    -3.79711 7.93818e-05
        3984    -3.79393    -3.79711 7.93659e-05
        3985    -3.79475    -3.79711 7.93482e-05
        3986    -3.79477    -3.79711 7.93304e-05
        3987     -3.7952    -3.79711  7.9312e-05
        3988    -3.79557    -3.79711  7.9293e-05
        3989    -3.79634    -3.79711 7.92734e-05
        3990    -3.79661    -3.79711 7.92536e-05
        3991    -3.79698    -3.79711 7.92338e-05
        3992    -3.79731    -3.79711 7.92139e-05
        3993     -3.7973    -3.79711 7.91941e-05
        3994    -3.79772    -3.79711 7.91744e-05
        3995    -3.79766    -3.79711 7.91547e-05
        3996    -3.79788    -3.79711 7.91351e-05
        3997     -3.7981    -3.79711 7.91157e-05
        3998    -3.79831    -3.79711 7.90965e-05
        3999    -3.79882    -3.79711 7.90779e-05
        4000    -3.79844    -3.79711 7.90588e-05
        4001    -3.79822    -3.79711 7.90396e-05
        4002    -3.79846    -3.79711 7.90205e-05
        4003    -3.79916    -3.79711 7.90024e-05
        4004    -3.79927    -3.79711 7.89846e-05
        4005    -3.79924    -3.79711 7.89666e-05
        4006    -3.79937    -3.79711 7.89489e-05
        4007     -3.7992    -3.79711 7.89309e-05
        4008    -3.79919    -3.79711 7.89129e-05
        4009    -3.79947    -3.79711 7.88955e-05
        4010     -3.7996    -3.79711 7.88782e-05
        4011    -3.79973    -3.79711 7.88613e-05
        4012    -3.79984    -3.79711 7.88445e-05
        4013    -3.79979    -3.79712 7.88277e-05
        4014    -3.79987    -3.79712  7.8811e-05
        4015    -3.80008    -3.79712 7.87949e-05
        4016    -3.80073    -3.79712 7.87804e-05
        4017    -3.80075    -3.79712 7.87659e-05
        4018    -3.80029    -3.79712 7.87503e-05
        4019    -3.80026    -3.79712 7.87346e-05
        4020    -3.80021    -3.79712 7.87188e-05
        4021    -3.79969    -3.79712 7.87018e-05
        4022     -3.7993    -3.79712 7.86841e-05
        4023    -3.79919    -3.79712 7.86662e-05
        4024    -3.79937    -3.79712 7.86486e-05
        4025    -3.79893    -3.79712 7.86304e-05
        4026    -3.79833    -3.79712 7.86114e-05
        4027    -3.79786    -3.79712 7.85921e-05
        4028    -3.79754    -3.79712 7.85727e-05
        4029    -3.79722    -3.79712 7.85532e-05
        4030    -3.79673    -3.79712 7.85337e-05
        4031    -3.79624    -3.79712 7.85146e-05
        4032    -3.79651    -3.79712 7.84952e-05
        4033    -3.79678    -3.79712 7.84758e-05
        4034     -3.7963    -3.79712 7.84566e-05
        4035    -3.79658    -3.79712 7.84373e-05
        4036    -3.79686    -3.79712 7.84179e-05
        4037    -3.79655    -3.79712 7.83986e-05
        4038    -3.79579    -3.79712 7.83799e-05
        4039    -3.79564    -3.79712 7.83613e-05
        4040    -3.79551    -3.79712  7.8343e-05
        4041    -3.79554    -3.79712 7.83246e-05
        4042    -3.79543    -3.79712 7.83063e-05
        4043    -3.79564    -3.79712 7.82878e-05
        4044    -3.79511    -3.79712   7.827e-05
        4045     -3.7946    -3.79712 7.82531e-05
        4046    -3.79531    -3.79712  7.8235e-05
        4047    -3.79499    -3.79712 7.82175e-05
        4048    -3.79467    -3.79712 7.82005e-05
        4049    -3.79513    -3.79712 7.81827e-05
        4050    -3.79561    -3.79712 7.81643e-05
        4051     -3.7958    -3.79712 7.81457e-05
        4052    -3.79554    -3.79712 7.81274e-05
        4053    -3.79621    -3.79712 7.81084e-05
        4054    -3.79614    -3.79712 7.80895e-05
        4055    -3.79592    -3.79712 7.80708e-05
        4056    -3.79587    -3.79712 7.80522e-05
        4057    -3.79627    -3.79712 7.80332e-05
        4058    -3.79653    -3.79712 7.80141e-05
        4059    -3.79634    -3.79712 7.79951e-05
        4060    -3.79645    -3.79712 7.79761e-05
        4061    -3.79656    -3.79711  7.7957e-05
        4062    -3.79652    -3.79711  7.7938e-05
        4063    -3.79678    -3.79711 7.79188e-05
        4064    -3.79659    -3.79711 7.78998e-05
        4065    -3.79699    -3.79711 7.78806e-05
        4066    -3.79739    -3.79711 7.78615e-05
        4067    -3.79779    -3.79711 7.78425e-05
        4068    -3.79772    -3.79711 7.78235e-05
        4069     -3.7975    -3.79711 7.78044e-05
        4070    -3.79742    -3.79712 7.77854e-05
        4071    -3.79748    -3.79712 7.77663e-05
        4072    -3.79754    -3.79712 7.77473e-05
        4073    -3.79774    -3.79712 7.77283e-05
        4074    -3.79748    -3.79712 7.77093e-05
        4075    -3.79752    -3.79712 7.76903e-05
        4076     -3.7974    -3.79712 7.76713e-05
        4077    -3.79741    -3.79712 7.76523e-05
        4078    -3.79788    -3.79712 7.76334e-05
        4079    -3.79803    -3.79712 7.76147e-05
        4080    -3.79802    -3.79712  7.7596e-05
        4081     -3.7977    -3.79712 7.75771e-05
        4082    -3.79768    -3.79712 7.75583e-05
        4083    -3.79795    -3.79712 7.75395e-05
        4084    -3.79806    -3.79712 7.75209e-05
        4085    -3.79801    -3.79712 7.75022e-05
        4086    -3.79796    -3.79712 7.74835e-05
        4087    -3.79806    -3.79712 7.74649e-05
        4088    -3.79846    -3.79712 7.74467e-05
        4089    -3.79841    -3.79712 7.74284e-05
        4090    -3.79821    -3.79712 7.74099e-05
        4091    -3.79877    -3.79712  7.7392e-05
        4092    -3.79918    -3.79712 7.73747e-05
        4093     -3.7993    -3.79712 7.73577e-05
        4094    -3.79988    -3.79712 7.73417e-05
        4095    -3.79972    -3.79712 7.73254e-05
        4096    -3.79987    -3.79712 7.73095e-05
        4097    -3.79974    -3.79712 7.72933e-05
        4098    -3.79991    -3.79712 7.72774e-05
        4099    -3.80056    -3.79712 7.72631e-05
        4100     -3.7997    -3.79712 7.72468e-05
        4101    -3.79991    -3.79713  7.7231e-05
        4102    -3.80014    -3.79713 7.72156e-05
        4103    -3.79991    -3.79713 7.71998e-05
        4104    -3.79954    -3.79713 7.71832e-05
        4105    -3.79978    -3.79713 7.71671e-05
        4106    -3.80002    -3.79713 7.71516e-05
        4107    -3.80071    -3.79713 7.71377e-05
        4108    -3.80005    -3.79713 7.71222e-05
        4109    -3.79998    -3.79713 7.71065e-05
        4110    -3.80035    -3.79713 7.70918e-05
        4111    -3.80072    -3.79713  7.7078e-05
        4112    -3.80063    -3.79713 7.70639e-05
        4113    -3.80113    -3.79713 7.70513e-05
        4114    -3.80102    -3.79714 7.70384e-05
        4115    -3.80104    -3.79714 7.70255e-05
        4116    -3.80091    -3.79714 7.70122e-05
        4117    -3.80091    -3.79714  7.6999e-05
        4118    -3.80089    -3.79714 7.69856e-05
        4119    -3.80056    -3.79714 7.69714e-05
        4120    -3.79991    -3.79714 7.69557e-05
        4121    -3.80031    -3.79714 7.69409e-05
        4122    -3.80024    -3.79714 7.69259e-05
        4123     -3.8003    -3.79714  7.6911e-05
        4124    -3.80006    -3.79714 7.68956e-05
        4125    -3.79994    -3.79714   7.688e-05
        4126    -3.79967    -3.79715 7.68638e-05
        4127    -3.79939    -3.79715 7.68471e-05
        4128    -3.79924    -3.79715 7.68301e-05
        4129    -3.79894    -3.79715 7.68127e-05
        4130    -3.79968    -3.79715 7.67966e-05
        4131    -3.79967    -3.79715 7.67804e-05
        4132    -3.79964    -3.79715 7.67642e-05
        4133    -3.79977    -3.79715 7.67483e-05
        4134    -3.79959    -3.79715  7.6732e-05
        4135    -3.79941    -3.79715 7.67153e-05
        4136    -3.79892    -3.79715  7.6698e-05
        4137     -3.7989    -3.79715 7.66806e-05
        4138    -3.79873    -3.79715  7.6663e-05
        4139    -3.79917    -3.79715 7.66461e-05
        4140    -3.79901    -3.79715 7.66289e-05
        4141    -3.79841    -3.79715  7.6611e-05
        4142    -3.79843    -3.79715 7.65931e-05
        4143    -3.79875    -3.79715 7.65756e-05
        4144    -3.79864    -3.79715 7.65579e-05
        4145    -3.79823    -3.79715 7.65399e-05
        4146    -3.79799    -3.79715 7.65217e-05
        4147    -3.79805    -3.79715 7.65036e-05
        4148    -3.79798    -3.79715 7.64854e-05
        4149    -3.79822    -3.79715 7.64674e-05
        4150    -3.79816    -3.79716 7.64493e-05
        4151    -3.79766    -3.79716  7.6431e-05
        4152    -3.79762    -3.79716 7.64127e-05
        4153    -3.79727    -3.79716 7.63943e-05
        4154    -3.79693    -3.79716 7.63759e-05
        4155    -3.79659    -3.79716 7.63576e-05
        4156     -3.7967    -3.79716 7.63394e-05
        4157    -3.79652    -3.79715 7.63211e-05
        4158    -3.79648    -3.79715  7.6303e-05
        4159    -3.79659    -3.79715 7.62847e-05
        4160    -3.79655    -3.79715 7.62665e-05
        4161    -3.79666    -3.79715 7.62483e-05
        4162    -3.79647    -3.79715 7.62302e-05
        4163    -3.79644    -3.79715  7.6212e-05
        4164    -3.79671    -3.79715 7.61938e-05
        4165    -3.79683    -3.79715 7.61756e-05
        4166    -3.79667    -3.79715 7.61574e-05
        4167    -3.79651    -3.79715 7.61392e-05
        4168    -3.79666    -3.79715 7.61211e-05
        4169    -3.79683    -3.79715 7.61029e-05
        4170    -3.79716    -3.79715 7.60846e-05
        4171    -3.79751    -3.79715 7.60664e-05
        4172    -3.79743    -3.79715 7.60482e-05
        4173    -3.79752    -3.79715   7.603e-05
        4174    -3.79762    -3.79715 7.60119e-05
        4175    -3.79744    -3.79715 7.59937e-05
        4176    -3.79759    -3.79715 7.59756e-05
        4177     -3.7976    -3.79715 7.59575e-05
        4178    -3.79807    -3.79715 7.59396e-05
        4179    -3.79826    -3.79715 7.59219e-05
        4180    -3.79861    -3.79715 7.59046e-05
        4181    -3.79897    -3.79716 7.58876e-05
        4182    -3.79903    -3.79716 7.58708e-05
        4183    -3.79879    -3.79716 7.58537e-05
        4184    -3.79884    -3.79716 7.58366e-05
        4185    -3.79889    -3.79716 7.58196e-05
        4186    -3.79954    -3.79716 7.58036e-05
        4187    -3.79881    -3.79716 7.57866e-05
        4188    -3.79897    -3.79716 7.57697e-05
        4189    -3.79941    -3.79716 7.57535e-05
        4190    -3.79953    -3.79716 7.57376e-05
        4191    -3.79993    -3.79716 7.57224e-05
        4192    -3.79955    -3.79716 7.57065e-05
        4193    -3.79929    -3.79716 7.56901e-05
        4194    -3.79992    -3.79716 7.56749e-05
        4195    -3.80022    -3.79716 7.56604e-05
        4196    -3.79989    -3.79716 7.56452e-05
        4197    -3.79939    -3.79716  7.5629e-05
        4198    -3.79872    -3.79716 7.56119e-05
        4199    -3.79862    -3.79716 7.55947e-05
        4200    -3.79837    -3.79716 7.55772e-05
        4201      -3.799    -3.79717 7.55605e-05
        4202    -3.79902    -3.79717 7.55438e-05
        4203    -3.79858    -3.79717 7.55266e-05
        4204    -3.79874    -3.79717 7.55095e-05
        4205    -3.79844    -3.79717 7.54922e-05
        4206    -3.79875    -3.79717 7.54752e-05
        4207    -3.79846    -3.79717 7.54579e-05
        4208    -3.79878    -3.79717 7.54409e-05
        4209    -3.79911    -3.79717 7.54244e-05
        4210    -3.79931    -3.79717 7.54082e-05
        4211    -3.79937    -3.79717 7.53921e-05
        4212    -3.79931    -3.79717 7.53759e-05
        4213    -3.79957    -3.79717 7.53602e-05
        4214     -3.7997    -3.79717 7.53447e-05
        4215    -3.80016    -3.79717 7.53301e-05
        4216    -3.80019    -3.79717 7.53157e-05
        4217     -3.8004    -3.79717 7.53017e-05
        4218    -3.80033    -3.79717 7.52876e-05
        4219    -3.80028    -3.79717 7.52733e-05
        4220     -3.8001    -3.79718 7.52587e-05
        4221     -3.8004    -3.79718 7.52447e-05
        4222    -3.80055    -3.79718 7.52311e-05
        4223    -3.80026    -3.79718 7.52169e-05
        4224    -3.80058    -3.79718 7.52034e-05
        4225    -3.80045    -3.79718 7.51896e-05
        4226    -3.80062    -3.79718 7.51762e-05
        4227    -3.80063    -3.79718 7.51628e-05
        4228    -3.80108    -3.79718 7.51507e-05
        4229    -3.80136    -3.79718 7.51394e-05
        4230    -3.80132    -3.79718  7.5128e-05
        4231    -3.80186    -3.79718 7.51184e-05
        4232    -3.80192    -3.79719  7.5109e-05
        4233    -3.80181    -3.79719 7.50992e-05
        4234    -3.80213    -3.79719 7.50905e-05
        4235    -3.80183    -3.79719 7.50808e-05
        4236     -3.8015    -3.79719 7.50699e-05
        4237    -3.80175    -3.79719 7.50599e-05
        4238    -3.80198    -3.79719 7.50507e-05
        4239    -3.80144    -3.79719 7.50397e-05
        4240    -3.80134    -3.79719 7.50284e-05
        4241    -3.80122     -3.7972 7.50167e-05
        4242     -3.8008     -3.7972 7.50038e-05
        4243    -3.80006     -3.7972 7.49892e-05
        4244    -3.80023     -3.7972 7.49749e-05
        4245    -3.79964     -3.7972 7.49595e-05
        4246    -3.79936     -3.7972 7.49435e-05
        4247    -3.79938     -3.7972 7.49276e-05
        4248     -3.7991     -3.7972 7.49113e-05
        4249    -3.79897     -3.7972 7.48949e-05
        4250    -3.79886     -3.7972 7.48783e-05
        4251    -3.79874     -3.7972 7.48615e-05
        4252    -3.79818     -3.7972 7.48443e-05
        4253    -3.79808     -3.7972  7.4827e-05
        4254    -3.79768     -3.7972 7.48094e-05
        4255    -3.79743     -3.7972 7.47919e-05
        4256    -3.79718     -3.7972 7.47743e-05
        4257    -3.79663     -3.7972 7.47569e-05
        4258    -3.79653     -3.7972 7.47395e-05
        4259    -3.79612     -3.7972 7.47224e-05
        4260    -3.79647     -3.7972  7.4705e-05
