# generation best_length mean_best_half
661 4.7683940643 5.0476238436
662 4.7683940643 5.0892516603
663 4.7683940643 5.1051670065
664 4.7683940643 5.0171422430
665 4.7683940643 4.9990080095
666 4.7683940643 5.0461882022
667 4.7683940643 4.9748604391
668 4.7683940643 4.9328374857
669 4.7683940643 4.9178831011
670 4.7683940643 4.9784049301
671 4.7683940643 5.0091124559
672 4.7683940643 5.0020182573
673 4.7683940643 4.9977937330
674 4.7683940643 5.0550614854
675 4.7683940643 5.0385191898
676 4.7683940643 5.0724826976
677 4.7683940643 5.0409366399
678 4.7683940643 5.0227680152
679 4.7683940643 4.9450482061
680 4.7683940643 4.9839215519
681 4.7683940643 5.0029200123
682 4.7683940643 5.0292491887
683 4.7683940643 5.0773712598
684 4.7683940643 4.9744861077
685 4.7683940643 4.9636887614
686 4.7683940643 4.9988459272
687 4.7683940643 5.0204213378
688 4.7683940643 4.9627876342
689 4.7683940643 4.9754261575
690 4.7683940643 4.9835690924
691 4.7683940643 4.9937941490
692 4.7683940643 5.0330409751
693 4.7683940643 5.0612748684
694 4.7683940643 5.0417901427
695 4.7683940643 5.0236560542
696 4.7683940643 5.0506435254
697 4.7683940643 5.1037941676
698 4.7683940643 5.1254935045
699 4.7683940643 5.1194970015
700 4.7683940643 5.0027868178
701 4.7683940643 5.0325180837
702 4.7683940643 5.0166802318
703 4.7683940643 5.0335330014
704 4.7683940643 5.0240113383
705 4.7683940643 5.0332813239
706 4.7683940643 4.9991567365
707 4.7683940643 4.9866773672
708 4.7683940643 4.9578107021
709 4.7683940643 4.9295639277
710 4.7683940643 4.9704498651
711 4.7683940643 4.9551083334
712 4.7683940643 4.9517945592
713 4.7683940643 5.0244240426
714 4.7683940643 5.0371537522
715 4.7683940643 5.0443025863
716 4.7683940643 5.0197871289
717 4.7683940643 4.9998042010
718 4.7683940643 5.0145241133
719 4.7683940643 5.0155953242
720 4.7683940643 4.9888236520
721 4.7683940643 4.9997121129
722 4.7683940643 4.9821102601
723 4.7683940643 5.0022331561
724 4.7683940643 5.0375961023
725 4.7683940643 4.9833125087
726 4.7683940643 4.9216230354
727 4.7683940643 5.0015527979
728 4.7683940643 4.9971761501
729 4.7683940643 5.0386143987
730 4.7683940643 4.9606522727
731 4.7683940643 4.9920163517
732 4.7683940643 4.9634685500
733 4.7683940643 4.9964469123
734 4.7683940643 5.0150431349
735 4.7683940643 5.0537874631
736 4.7683940643 5.0919910763
737 4.7683940643 5.0377341928
738 4.7683940643 5.0433157926
739 4.7683940643 5.0483203205
740 4.7683940643 5.0191221458
741 4.7683940643 5.0301503486
742 4.7683940643 5.0464183902
743 4.7683940643 4.9865736112
744 4.7683940643 4.9347245604
745 4.7683940643 4.9819836076
746 4.7683940643 5.0100562961
747 4.7683940643 4.9933898375
748 4.7683940643 5.0093938751
749 4.7683940643 5.0558636088
750 4.7683940643 5.0683316860
751 4.7683940643 5.0703292535
752 4.7683940643 5.0343183367
753 4.7683940643 5.0136893050
754 4.7683940643 4.9612416625
755 4.7683940643 4.9524400198
756 4.7683940643 4.9809156416
757 4.7683940643 4.9536165334
758 4.7683940643 4.9405485275
759 4.7683940643 4.9825590820
760 4.7683940643 4.9481311625
761 4.7683940643 4.9435074910
762 4.7683940643 4.9919800850
763 4.7683940643 5.0470239818
764 4.7683940643 5.0630260705
765 4.7683940643 5.0049617139
766 4.7683940643 5.0075100694
767 4.7683940643 4.9519206083
768 4.7683940643 4.9111695431
769 4.7683940643 4.9703363562
770 4.7683940643 5.0062721853
771 4.7683940643 4.9926773762
772 4.7683940643 4.9829360606
773 4.7683940643 4.9766050877
774 4.7683940643 5.0486008432
775 4.7683940643 5.0594196005
776 4.7683940643 4.9357548425
777 4.7683940643 4.9693763489
778 4.7683940643 4.9749889154
779 4.7683940643 5.0462853223
780 4.7683940643 5.0505170377
781 4.7683940643 5.0344852309
782 4.7683940643 5.0300529345
783 4.7683940643 5.1102905103
784 4.7683940643 5.1122347514
785 4.7683940643 5.0940388077
786 4.7683940643 5.0631165170
787 4.7683940643 5.1044560112
788 4.7683940643 5.1083291659
789 4.7683940643 5.0885065946
790 4.7683940643 5.0210520517
791 4.7683940643 5.0284672222
792 4.7683940643 5.0155803576
793 4.7683940643 5.0353346372
794 4.7683940643 4.9792417632
795 4.7683940643 4.9785737949
796 4.7683940643 4.9307919608
797 4.7683940643 4.9569149846
798 4.7683940643 4.9658665156
799 4.7683940643 5.0228556930
800 4.7683940643 5.0281494139
801 4.7683940643 5.0024753125
802 4.7683940643 5.0464319604
803 4.7683940643 5.0417184693
804 4.7683940643 4.9852084735
805 4.7683940643 4.9902999878
806 4.7683940643 4.9267435360
807 4.7683940643 4.9780567764
808 4.7683940643 4.9925113773
809 4.7683940643 4.9984266061
810 4.7683940643 5.0387870211
811 4.7683940643 5.0307424287
812 4.7683940643 5.0464225400
813 4.7683940643 5.0459181001
814 4.7683940643 4.9982977383
815 4.7683940643 5.0399367685
816 4.7683940643 5.0846783589
817 4.7683940643 5.0704511755
818 4.7683940643 5.1429797712
819 4.7683940643 5.0824913930
820 4.7683940643 5.0915248193
821 4.7683940643 5.0758194224
822 4.7683940643 5.1486872641
823 4.7683940643 5.0595200237
824 4.7683940643 4.9553100209
825 4.7683940643 4.9096132294
826 4.7683940643 4.9535596043
827 4.7683940643 4.9737659523
828 4.7683940643 5.0178274526
829 4.7683940643 5.0024911918
830 4.7683940643 4.9676260841
831 4.7683940643 4.9193225435
832 4.7683940643 4.9533207255
833 4.7683940643 4.9418786213
834 4.7683940643 4.9731395301
835 4.7683940643 5.0401454826
836 4.7683940643 4.9834852355
837 4.7683940643 5.0044257394
838 4.7683940643 5.0092234743
839 4.7683940643 5.0154209566
840 4.7683940643 5.0103106477
841 4.7683940643 4.9911069081
842 4.7683940643 4.9658446161
843 4.7683940643 5.0620217125
844 4.7683940643 5.0030419606
845 4.7683940643 4.9873272848
846 4.7683940643 4.9742157695
847 4.7683940643 5.0286815693
848 4.7683940643 5.0414631247
849 4.7683940643 4.9906340109
850 4.7683940643 4.9338300244
851 4.7683940643 4.9570183933
852 4.7683940643 5.0167575665
853 4.7683940643 5.0288552637
854 4.7683940643 5.0357511525
855 4.7683940643 5.0830130836
856 4.7683940643 5.0385691169
857 4.7683940643 4.9961263862
858 4.7683940643 5.0035123355
859 4.7683940643 4.9573089835
860 4.7683940643 4.9764669490
861 4.7683940643 5.1104865276
