#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1904    0.966245     1.32136   0.0149961
        1905     1.18633     1.32129   0.0149884
        1906     1.13707     1.32119   0.0149809
        1907     1.34651     1.32121    0.014973
        1908     1.31886      1.3212   0.0149652
        1909      1.2619     1.32117   0.0149574
        1910    0.956696     1.32098   0.0149508
        1911    0.885125     1.32075   0.0149447
        1912    0.984515     1.32058   0.0149379
        1913    0.903794     1.32036   0.0149317
        1914     0.73885     1.32006    0.014927
        1915    0.516187     1.31964   0.0149251
        1916    0.423837     1.31917   0.0149246
        1917    0.624363     1.31881   0.0149212
        1918    0.576542     1.31842   0.0149184
        1919     0.73929     1.31812   0.0149137
        1920    0.745039     1.31782   0.0149089
        1921    0.843813     1.31757   0.0149032
        1922     1.13643     1.31748   0.0148958
        1923    0.980788      1.3173   0.0148891
        1924     1.06932     1.31718   0.0148819
        1925     1.57129     1.31731   0.0148747
        1926     1.71969     1.31752   0.0148685
        1927     1.55305     1.31764   0.0148613
        1928      1.1563     1.31755   0.0148538
        1929     1.14918     1.31747   0.0148463
        1930     1.01779     1.31731   0.0148395
        1931     1.56688     1.31744   0.0148323
        1932     1.16156     1.31736   0.0148249
        1933     1.16468     1.31728   0.0148174
        1934     1.16613      1.3172     0.01481
        1935      1.4107     1.31725   0.0148024
        1936     1.50462     1.31735   0.0147951
        1937     1.08942     1.31723   0.0147879
        1938     1.53435     1.31734   0.0147807
        1939     1.41704     1.31739   0.0147732
        1940     1.56701     1.31752   0.0147661
        1941    0.873738     1.31729   0.0147603
        1942    0.949597     1.31711   0.0147539
        1943     1.35448     1.31712   0.0147463
        1944     1.15668     1.31704   0.0147389
        1945     1.34635     1.31706   0.0147314
        1946     0.94475     1.31687    0.014725
        1947     1.17055     1.31679   0.0147177
        1948     1.23189     1.31675   0.0147102
        1949     1.50244     1.31684   0.0147029
        1950     1.21268     1.31679   0.0146955
        1951     1.51817     1.31689   0.0146883
        1952     1.28756     1.31688   0.0146808
        1953     1.36404      1.3169   0.0146733
        1954    0.783992     1.31663   0.0146683
        1955     1.05488     1.31649   0.0146614
        1956     1.17093     1.31642   0.0146541
        1957     1.17451     1.31635   0.0146468
        1958    0.946959     1.31616   0.0146406
        1959      1.1562     1.31608   0.0146333
        1960      1.0758     1.31595   0.0146264
        1961     1.00441      1.3158   0.0146198
        1962      1.1592     1.31572   0.0146125
        1963    0.866554     1.31549   0.0146069
        1964      1.1651     1.31541   0.0145996
        1965     1.19452     1.31535   0.0145923
        1966     1.17945     1.31528   0.0145851
        1967     1.22566     1.31523   0.0145777
        1968     1.17558     1.31516   0.0145705
        1969     1.19706      1.3151   0.0145632
        1970     1.61989     1.31526   0.0145567
        1971     1.47202     1.31534   0.0145495
        1972     1.90635     1.31564   0.0145452
        1973     1.64106      1.3158   0.0145388
        1974     1.50428      1.3159   0.0145317
        1975     1.12237      1.3158   0.0145247
        1976     1.46245     1.31587   0.0145175
        1977     1.49614     1.31597   0.0145105
        1978     1.33377     1.31597   0.0145031
        1979     1.51521     1.31607   0.0144962
        1980     1.18654     1.31601    0.014489
        1981     1.17157     1.31594   0.0144819
        1982     1.19229     1.31587   0.0144747
        1983     1.82685     1.31613   0.0144697
        1984     1.89881     1.31643   0.0144654
        1985     2.22537     1.31688   0.0144653
        1986     2.38355     1.31742    0.014468
        1987     1.61715     1.31757   0.0144615
        1988     1.54355     1.31769   0.0144547
        1989     1.80102     1.31793   0.0144495
        1990     1.84734     1.31819   0.0144446
        1991     1.71172     1.31839   0.0144387
        1992     1.98581     1.31873   0.0144354
        1993     2.18307     1.31916   0.0144347
        1994     1.78545     1.31939   0.0144293
        1995     1.85385     1.31966   0.0144246
        1996     1.89006     1.31995   0.0144202
        1997     1.83508     1.32021   0.0144153
        1998     1.99902     1.32055    0.014412
        1999     1.94816     1.32086   0.0144082
        2000     1.59179       1.321   0.0144017
        2001     1.26906     1.32097   0.0143945
        2002     1.89506     1.32126   0.0143902
        2003     1.34763     1.32127    0.014383
        2004     1.42254     1.32132   0.0143759
        2005     1.73262     1.32152   0.0143702
        2006     1.48629     1.32161   0.0143633
        2007     1.07637     1.32148   0.0143566
        2008     1.29486     1.32147   0.0143495
        2009     1.50804     1.32156   0.0143426
        2010     1.28758     1.32155   0.0143355
        2011     1.09712     1.32144   0.0143288
        2012     1.29204     1.32142   0.0143217
        2013    0.820237     1.32117   0.0143168
        2014     1.01799     1.32102   0.0143104
        2015    0.844861     1.32079   0.0143053
        2016     1.07138     1.32066   0.0142987
        2017     1.03456     1.32052   0.0142923
        2018    0.844214     1.32028   0.0142872
        2019     0.99804     1.32012    0.014281
        2020     1.15492     1.32004   0.0142742
        2021    0.695039     1.31973   0.0142705
        2022     1.12283     1.31964   0.0142638
        2023     1.59088     1.31977   0.0142573
        2024     1.89463     1.32005   0.0142531
        2025     1.89918     1.32034    0.014249
        2026     1.57131     1.32046   0.0142425
        2027     1.84619     1.32072   0.0142378
        2028     2.01611     1.32107   0.0142349
        2029     1.56159     1.32118   0.0142284
        2030     1.89834     1.32147   0.0142242
        2031     1.77982     1.32169    0.014219
        2032     1.31821     1.32169    0.014212
        2033     1.71345     1.32189   0.0142063
        2034     1.64989     1.32205   0.0142002
        2035     1.22609       1.322   0.0141933
        2036     1.36642     1.32202   0.0141864
        2037     1.21482     1.32197   0.0141795
        2038     1.28811     1.32195   0.0141726
        2039      1.7137     1.32214   0.0141669
        2040     1.38228     1.32217     0.01416
        2041     1.10454     1.32207   0.0141535
        2042    0.897036     1.32186   0.0141481
        2043     1.16638     1.32178   0.0141414
        2044     1.23605     1.32174   0.0141345
        2045     1.36399     1.32176   0.0141276
        2046     1.39173      1.3218   0.0141207
        2047     1.15906     1.32172   0.0141141
        2048     1.76572     1.32193   0.0141088
        2049     1.28731     1.32192    0.014102
        2050     1.01822     1.32177   0.0140959
        2051     1.39213      1.3218    0.014089
        2052     1.32323      1.3218   0.0140822
        2053      1.6148     1.32195    0.014076
        2054     1.51886     1.32204   0.0140695
        2055     1.49818     1.32213   0.0140629
        2056     1.95561     1.32244   0.0140595
        2057     1.78434     1.32266   0.0140544
        2058     1.47204     1.32273   0.0140478
        2059     1.52935     1.32283   0.0140413
        2060     1.94095     1.32313   0.0140377
        2061     2.21097     1.32356   0.0140375
        2062     2.71309     1.32424   0.0140468
        2063     2.34576     1.32473   0.0140488
        2064     2.20654     1.32516   0.0140485
        2065     1.92551     1.32545   0.0140447
        2066     1.75209     1.32566   0.0140394
        2067     1.64652     1.32581   0.0140334
        2068     2.00626     1.32614   0.0140305
        2069     2.27239      1.3266   0.0140312
        2070     1.95055      1.3269   0.0140276
        2071     1.86721     1.32716   0.0140233
        2072     1.36517     1.32718   0.0140165
        2073     1.30365     1.32717   0.0140098
        2074     1.36899     1.32719    0.014003
        2075     1.41972     1.32723   0.0139964
        2076     1.60848     1.32737   0.0139903
        2077      1.6543     1.32753   0.0139844
        2078     1.41549     1.32757   0.0139778
        2079     1.40966     1.32761   0.0139711
        2080     1.34824     1.32762   0.0139644
        2081     1.17536     1.32754   0.0139579
        2082    0.943638     1.32736   0.0139524
        2083     1.10877     1.32726   0.0139461
        2084     1.08292     1.32714   0.0139399
        2085     1.27017     1.32711   0.0139332
        2086     1.19748     1.32705   0.0139267
        2087    0.952566     1.32687   0.0139212
        2088     1.12559     1.32677   0.0139148
        2089     1.05839     1.32664   0.0139088
        2090     1.16309     1.32657   0.0139023
        2091     1.25378     1.32653   0.0138957
        2092     1.55008     1.32664   0.0138895
        2093     1.28721     1.32662   0.0138829
        2094     1.64942     1.32677   0.0138771
        2095     1.33346     1.32678   0.0138705
        2096     1.27487     1.32675   0.0138639
        2097     1.30976     1.32674   0.0138573
        2098      1.0303      1.3266   0.0138514
        2099     1.00924     1.32645   0.0138456
        2100    0.922597     1.32626   0.0138403
        2101     0.99047      1.3261   0.0138347
        2102    0.715208     1.32581   0.0138311
        2103    0.487724     1.32541   0.0138303
        2104     1.03191     1.32527   0.0138244
        2105    0.653075     1.32495   0.0138216
        2106     0.50712     1.32456   0.0138205
        2107    0.199989     1.32403   0.0138242
        2108    0.493355     1.32363   0.0138233
        2109    0.811359     1.32339   0.0138188
        2110    0.947055     1.32321   0.0138134
        2111    0.790213     1.32296   0.0138092
        2112    0.642439     1.32264   0.0138064
        2113     1.01684     1.32249   0.0138006
        2114     1.55688      1.3226   0.0137946
        2115      1.2355     1.32256   0.0137881
        2116     1.03551     1.32243   0.0137823
        2117     1.24978     1.32239   0.0137758
        2118     1.21617     1.32234   0.0137694
        2119      1.0852     1.32223   0.0137633
        2120     1.58075     1.32235   0.0137574
