#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3166     -5.6387    -5.47609  0.00202306
        3167    -5.60455    -5.47613  0.00202283
        3168     -5.5466    -5.47615  0.00202231
        3169    -5.59308    -5.47619  0.00202201
        3170    -5.64838    -5.47624   0.0020221
        3171    -5.61676    -5.47628  0.00202195
        3172    -5.64671    -5.47634  0.00202202
        3173    -5.66562     -5.4764  0.00202227
        3174     -5.6627    -5.47646  0.00202248
        3175    -5.65602    -5.47651  0.00202263
        3176    -5.61629    -5.47656  0.00202248
        3177    -5.54584    -5.47658  0.00202196
        3178    -5.55059     -5.4766  0.00202145
        3179    -5.53474    -5.47662   0.0020209
        3180    -5.53882    -5.47664  0.00202036
        3181    -5.58234    -5.47667     0.00202
        3182    -5.59236    -5.47671  0.00201969
        3183    -5.57248    -5.47674  0.00201928
        3184    -5.66783     -5.4768  0.00201954
        3185    -5.64999    -5.47685  0.00201964
        3186    -5.72801    -5.47693  0.00202054
        3187    -5.72247    -5.47701  0.00202137
        3188     -5.7733     -5.4771  0.00202288
        3189    -5.71904    -5.47718  0.00202366
        3190    -5.65085    -5.47723  0.00202376
        3191    -5.67357    -5.47729  0.00202406
        3192    -5.71616    -5.47737  0.00202481
        3193    -5.68951    -5.47744  0.00202527
        3194    -5.65077    -5.47749  0.00202536
        3195      -5.665    -5.47755  0.00202558
        3196    -5.68062    -5.47761  0.00202594
        3197    -5.63356    -5.47766  0.00202589
        3198    -5.75572    -5.47775  0.00202712
        3199    -5.72306    -5.47782  0.00202794
        3200    -5.57359    -5.47785  0.00202753
        3201     -5.5921    -5.47789  0.00202721
        3202    -5.65396    -5.47795  0.00202732
        3203    -5.61147    -5.47799  0.00202712
        3204    -5.63139    -5.47803  0.00202705
        3205    -5.62409    -5.47808  0.00202693
        3206    -5.54842     -5.4781  0.00202641
        3207    -5.53546    -5.47812  0.00202586
        3208     -5.5871    -5.47815  0.00202551
        3209    -5.58746    -5.47819  0.00202517
        3210    -5.51385     -5.4782  0.00202457
        3211    -5.51466    -5.47821  0.00202397
        3212     -5.5018    -5.47822  0.00202335
        3213    -5.57209    -5.47825  0.00202294
        3214     -5.4287    -5.47823  0.00202236
        3215    -5.45005    -5.47822  0.00202175
        3216    -5.55977    -5.47825  0.00202128
        3217    -5.51965    -5.47826   0.0020207
        3218    -5.43597    -5.47825  0.00202011
        3219    -5.49957    -5.47825   0.0020195
        3220    -5.46431    -5.47825  0.00201887
        3221    -5.44503    -5.47824  0.00201827
        3222    -5.54045    -5.47826  0.00201774
        3223    -5.49224    -5.47826  0.00201712
        3224    -5.56261    -5.47829  0.00201666
        3225    -5.52597     -5.4783  0.00201609
        3226    -5.57048    -5.47833  0.00201567
        3227    -5.53385    -5.47835  0.00201512
        3228    -5.51744    -5.47836  0.00201453
        3229    -5.53705    -5.47838  0.00201399
        3230     -5.5662    -5.47841  0.00201355
        3231    -5.58497    -5.47844  0.00201319
        3232    -5.55493    -5.47846  0.00201271
        3233    -5.50114    -5.47847   0.0020121
        3234    -5.48857    -5.47847  0.00201148
        3235    -5.50117    -5.47848  0.00201087
        3236    -5.52474     -5.4785   0.0020103
        3237    -5.45476    -5.47849  0.00200969
        3238    -5.37645    -5.47846  0.00200932
        3239    -5.40584    -5.47843  0.00200882
        3240     -5.3973    -5.47841  0.00200836
        3241    -5.40445    -5.47839  0.00200787
        3242    -5.34551    -5.47835  0.00200767
        3243    -5.34972    -5.47831  0.00200744
        3244    -5.47753    -5.47831  0.00200682
        3245    -5.48752    -5.47831  0.00200621
        3246    -5.46944    -5.47831  0.00200559
        3247    -5.40525    -5.47828   0.0020051
        3248    -5.44365    -5.47827  0.00200451
        3249    -5.38808    -5.47825  0.00200408
        3250    -5.37154    -5.47821  0.00200374
        3251    -5.37067    -5.47818  0.00200339
        3252    -5.47038    -5.47818  0.00200278
        3253    -5.39277    -5.47815  0.00200233
        3254    -5.41028    -5.47813  0.00200183
        3255    -5.51484    -5.47814  0.00200124
        3256    -5.51951    -5.47815  0.00200067
        3257    -5.45703    -5.47815  0.00200007
        3258    -5.41698    -5.47813  0.00199954
        3259    -5.32565    -5.47808  0.00199947
        3260    -5.34027    -5.47804  0.00199931
        3261    -5.37412    -5.47801  0.00199895
        3262    -5.38675    -5.47798  0.00199853
        3263    -5.42882    -5.47796  0.00199798
        3264    -5.42914    -5.47795  0.00199742
        3265    -5.48993    -5.47795  0.00199681
        3266    -5.40208    -5.47793  0.00199634
        3267    -5.41415    -5.47791  0.00199582
        3268    -5.45644     -5.4779  0.00199522
        3269    -5.39131    -5.47788  0.00199479
        3270    -5.39978    -5.47785  0.00199432
        3271    -5.38641    -5.47783   0.0019939
        3272     -5.4417    -5.47781  0.00199333
        3273     -5.3827    -5.47779  0.00199293
        3274    -5.48125    -5.47779  0.00199232
        3275    -5.55596    -5.47781  0.00199185
        3276    -5.47825    -5.47781  0.00199125
        3277    -5.44469     -5.4778  0.00199066
        3278    -5.45032    -5.47779  0.00199008
        3279    -5.42942    -5.47778  0.00198952
        3280    -5.40259    -5.47775  0.00198905
        3281    -5.47228    -5.47775  0.00198844
        3282    -5.44321    -5.47774  0.00198786
        3283    -5.38598    -5.47771  0.00198746
        3284    -5.41703     -5.4777  0.00198694
        3285    -5.41385    -5.47768  0.00198643
        3286    -5.34637    -5.47764  0.00198622
        3287    -5.35933     -5.4776  0.00198595
        3288    -5.29107    -5.47754  0.00198615
        3289    -5.20734    -5.47746  0.00198725
        3290    -5.21398    -5.47738  0.00198826
        3291    -5.29182    -5.47732  0.00198845
        3292    -5.24802    -5.47726  0.00198907
        3293    -5.23532    -5.47718  0.00198982
        3294     -5.2233     -5.4771  0.00199071
        3295     -5.2914    -5.47705   0.0019909
        3296    -5.29842    -5.47699  0.00199103
        3297    -5.39758    -5.47697  0.00199058
        3298    -5.32995    -5.47693  0.00199047
        3299    -5.33838    -5.47688  0.00199031
        3300    -5.34829    -5.47684  0.00199009
        3301    -5.33279     -5.4768  0.00198996
        3302    -5.39049    -5.47677  0.00198953
        3303    -5.40647    -5.47675  0.00198905
        3304    -5.35845    -5.47672  0.00198877
        3305    -5.38069    -5.47669  0.00198838
        3306    -5.45621    -5.47668  0.00198778
        3307    -5.44105    -5.47667  0.00198721
        3308    -5.40218    -5.47665  0.00198674
        3309    -5.48121    -5.47665  0.00198614
        3310    -5.51982    -5.47666  0.00198558
        3311    -5.55954    -5.47669  0.00198514
        3312    -5.55991    -5.47671   0.0019847
        3313    -5.63691    -5.47676  0.00198469
        3314    -5.44394    -5.47675  0.00198412
        3315    -5.52784    -5.47677  0.00198358
        3316    -5.54156    -5.47679  0.00198307
        3317    -5.61207    -5.47683   0.0019829
        3318    -5.65216    -5.47688    0.001983
        3319    -5.69363    -5.47695  0.00198348
        3320    -5.75172    -5.47703  0.00198461
        3321    -5.75748    -5.47711  0.00198581
        3322    -5.72838    -5.47719  0.00198665
        3323    -5.71422    -5.47726  0.00198733
        3324    -5.62625    -5.47731  0.00198724
        3325    -5.59687    -5.47734  0.00198697
        3326    -5.53307    -5.47736  0.00198644
        3327    -5.48431    -5.47736  0.00198584
        3328    -5.48513    -5.47736  0.00198525
        3329    -5.44778    -5.47735  0.00198467
        3330    -5.46585    -5.47735  0.00198408
        3331    -5.52422    -5.47736  0.00198353
        3332    -5.52425    -5.47738  0.00198299
        3333    -5.55281     -5.4774  0.00198252
        3334    -5.55733    -5.47742  0.00198207
        3335    -5.46931    -5.47742  0.00198148
        3336    -5.47879    -5.47742  0.00198089
        3337    -5.43039    -5.47741  0.00198034
        3338    -5.40791    -5.47739  0.00197986
        3339     -5.3614    -5.47735  0.00197957
        3340     -5.4612    -5.47735  0.00197898
        3341    -5.42448    -5.47733  0.00197845
        3342    -5.43854    -5.47732   0.0019779
        3343    -5.38753    -5.47729  0.00197749
        3344    -5.44021    -5.47728  0.00197693
        3345    -5.47829    -5.47728  0.00197634
        3346    -5.40011    -5.47726  0.00197588
        3347    -5.34312    -5.47722   0.0019757
        3348    -5.40939     -5.4772  0.00197521
        3349    -5.39083    -5.47717  0.00197479
        3350    -5.44479    -5.47716  0.00197422
        3351    -5.38918    -5.47714  0.00197381
        3352    -5.42083    -5.47712  0.00197329
        3353    -5.34792    -5.47708  0.00197308
        3354    -5.29006    -5.47703  0.00197328
        3355    -5.36325    -5.47699  0.00197298
        3356    -5.39054    -5.47697  0.00197256
        3357    -5.42335    -5.47695  0.00197204
        3358     -5.4145    -5.47693  0.00197154
        3359    -5.49085    -5.47694  0.00197096
        3360    -5.48108    -5.47694  0.00197037
        3361     -5.4796    -5.47694  0.00196978
        3362    -5.49337    -5.47694   0.0019692
        3363    -5.49357    -5.47695  0.00196862
        3364    -5.46748    -5.47695  0.00196804
        3365    -5.57435    -5.47697  0.00196767
        3366     -5.5623      -5.477  0.00196725
        3367    -5.50171    -5.47701  0.00196668
        3368    -5.57873    -5.47704  0.00196633
        3369    -5.56226    -5.47706   0.0019659
        3370    -5.61858     -5.4771  0.00196577
        3371    -5.51386    -5.47712  0.00196522
        3372    -5.55527    -5.47714  0.00196477
        3373    -5.51818    -5.47715  0.00196423
        3374    -5.53243    -5.47717  0.00196371
        3375    -5.57998     -5.4772  0.00196337
        3376     -5.6412    -5.47725  0.00196339
        3377    -5.61964    -5.47729  0.00196326
        3378    -5.60685    -5.47733  0.00196305
        3379    -5.60886    -5.47737  0.00196286
        3380    -5.50628    -5.47737  0.00196229
        3381    -5.53516    -5.47739  0.00196179
        3382    -5.43763    -5.47738  0.00196124
        3383     -5.3482    -5.47734  0.00196103
        3384    -5.44406    -5.47733  0.00196048
        3385    -5.47945    -5.47733   0.0019599
        3386    -5.48919    -5.47734  0.00195932
        3387    -5.48262    -5.47734  0.00195875
        3388    -5.61553    -5.47738  0.00195859
        3389    -5.68018    -5.47744  0.00195893
        3390    -5.64346    -5.47749  0.00195896
        3391    -5.62644    -5.47753  0.00195888
        3392    -5.57614    -5.47756  0.00195852
        3393    -5.61732     -5.4776  0.00195837
        3394     -5.5842    -5.47763  0.00195805
        3395    -5.56138    -5.47766  0.00195763
        3396     -5.4968    -5.47766  0.00195706
        3397    -5.52347    -5.47768  0.00195653
        3398    -5.56586     -5.4777  0.00195612
        3399    -5.50676    -5.47771  0.00195557
        3400    -5.57057    -5.47774  0.00195518
        3401    -5.60342    -5.47778  0.00195496
        3402    -5.59058    -5.47781  0.00195466
        3403    -5.48058    -5.47781  0.00195409
        3404    -5.45085     -5.4778  0.00195353
        3405    -5.52921    -5.47782  0.00195302
        3406    -5.58709    -5.47785  0.00195271
        3407    -5.60158    -5.47788  0.00195247
        3408    -5.66721    -5.47794  0.00195269
        3409     -5.5319    -5.47796  0.00195218
        3410    -5.52716    -5.47797  0.00195166
        3411    -5.42168    -5.47795  0.00195116
        3412    -5.45169    -5.47795   0.0019506
        3413    -5.51659    -5.47796  0.00195006
        3414    -5.51907    -5.47797  0.00194953
        3415    -5.51716    -5.47798  0.00194899
        3416    -5.52142    -5.47799  0.00194846
        3417     -5.5064      -5.478  0.00194791
        3418    -5.47522      -5.478  0.00194734
        3419    -5.60423    -5.47804  0.00194712
        3420    -5.52289    -5.47805   0.0019466
        3421    -5.52983    -5.47807  0.00194609
        3422     -5.5619    -5.47809  0.00194567
        3423    -5.50457     -5.4781  0.00194512
        3424    -5.40112    -5.47808  0.00194468
        3425    -5.45648    -5.47807  0.00194412
        3426    -5.41793    -5.47805  0.00194363
        3427    -5.44025    -5.47804   0.0019431
        3428     -5.4678    -5.47804  0.00194253
        3429    -5.44548    -5.47803  0.00194199
        3430    -5.50852    -5.47804  0.00194144
        3431    -5.55829    -5.47806  0.00194102
        3432    -5.55132    -5.47808  0.00194057
        3433    -5.57092    -5.47811  0.00194019
        3434    -5.55377    -5.47813  0.00193975
        3435    -5.43773    -5.47812  0.00193923
        3436    -5.37741    -5.47809  0.00193888
        3437    -5.37756    -5.47806  0.00193854
        3438    -5.46349    -5.47806  0.00193798
        3439     -5.5489    -5.47808  0.00193753
        3440      -5.401    -5.47806  0.00193709
        3441     -5.4327    -5.47804  0.00193657
        3442    -5.50196    -5.47805  0.00193602
        3443    -5.43299    -5.47804  0.00193551
        3444    -5.46235    -5.47803  0.00193495
        3445    -5.57166    -5.47806  0.00193458
        3446    -5.54528    -5.47808  0.00193412
        3447    -5.56124     -5.4781   0.0019337
        3448    -5.50508    -5.47811  0.00193316
